ufcstats_id,first_name,last_name,full_name,nickname,height,weight,reach,stance,wins,losses,draws,date_of_birth,sig_strikes_landed_per_minute,sig_strike_accuracy,sig_strikes_absorbed_per_minute,sig_strike_defence,avg_takedowns_per_15_minutes,takedown_accuracy,takedown_defence,avg_submission_attempts_per_15_minutes
160b931119c1bf91,Jesse,Gillespie,Jesse Gillespie,,--,185,--,,3,2,0,--,0.0,0,0.0,0,0.0,0,0,0.0
84ff027394f7e470,Gregor,Gillespie,Gregor Gillespie,The Gift,"5' 7""",155,71,Orthodox,14,1,0,"Nov 13, 1986",3.74,52,2.3,57,6.86,48,100,0.8
91720876db0ee468,Jason,Gilliam,Jason Gilliam,,"6' 0""",170,--,Orthodox,14,9,0,--,0.79,33,3.14,42,0.0,0,0,0.0
ce175eaafe867d1f,Micheal,Gillmore,Micheal Gillmore,The Gentleman,"5' 11""",170,72,Orthodox,6,5,0,"Mar 28, 1987",2.04,57,3.02,43,0.0,0,50,0.0
10ccdcd14c3dfcf1,Krishaun,Gilmore,Krishaun Gilmore,,--,--,--,,0,1,0,--,0.0,0,0.0,0,0.0,0,0,0.0
762c69860eef65d8,Alex,Gilpin,Alex Gilpin,,"5' 7""",145,--,Orthodox,11,1,0,"Mar 26, 1992",6.8,54,12.29,42,2.17,25,0,2.2
c96518b7f6881004,Bob,Gilstrap,Bob Gilstrap,,"6' 3""",200,--,Orthodox,5,7,0,--,0.0,0,0.0,0,0.0,0,0,0.0
bad8ed7d714f1493,Eperaim,Ginting,Eperaim Ginting,The Wolfman,"5' 4""",135,64,Orthodox,6,1,0,"Nov 30, 1995",0.0,0,0.0,0,0.0,0,0,0.0
a58114c6dd0add64,Demetrius,Gioulacos,Demetrius Gioulacos,,"5' 11""",185,--,,0,1,0,--,0.0,0,0.0,0,0.0,0,0,0.0
c1ea31a904fe08a9,Billy,Giovanella,Billy Giovanella,Wolverine,"5' 8""",125,--,,9,5,0,"Aug 20, 1985",1.27,40,2.02,52,0.87,12,100,1.7
3e03cec9767d37e6,He-Man,Gipson,He-Man Gipson,,--,--,--,,1,2,0,--,0.0,0,0.0,0,0.0,0,0,0.0
4b4f6abdce986be6,Israel,Giron,Israel Giron,El Rojo,"5' 8""",155,--,,19,5,0,"Jan 16, 1974",0.0,0,0.0,0,0.0,0,0,0.0
81f1810f72df8f25,Brandon,Girtz,Brandon Girtz,Cold Roll,"5' 7""",155,--,,14,7,0,"Mar 06, 1985",2.5,60,1.92,47,5.76,100,100,0.0
fda067e842b07466,Jason,Glaza,Jason Glaza,,"6' 0""",230,--,,3,2,0,--,4.34,54,0.43,40,4.34,100,0,4.3
ed133185689088b3,Mike,Glenn,Mike Glenn,,--,205,--,,5,6,0,"Oct 09, 1977",0.0,0,0.0,0,0.0,0,0,0.0
814ff3018127e8fc,Ricky,Glenn,Ricky Glenn,The Gladiator,"6' 0""",155,70,Southpaw,22,7,2,"Apr 12, 1989",3.99,43,3.92,52,0.56,13,68,0.4
ad56b3f00ca38dfd,Mark,Godbeer,Mark Godbeer,The Hand Of,"6' 4""",240,77,Orthodox,13,4,0,"Nov 22, 1983",3.97,53,3.3,54,0.0,0,28,0.0
bd85ca0bb4f26cfc,Clint,Godfrey,Clint Godfrey,,"5' 6""",135,--,Southpaw,13,3,0,"Oct 21, 1982",0.57,31,0.96,65,0.85,25,50,0.0
8e5d953bdb9ae5e7,Loopy,Godinez,Loopy Godinez,,"5' 2""",115,61,Orthodox,10,3,0,"Sep 06, 1993",4.16,49,3.77,62,3.43,43,81,0.6
5ca158b1cc9cb242,Jason,Godsey,Jason Godsey,,"6' 2""",230,--,Orthodox,16,16,0,--,0.0,0,0.0,0,0.0,0,0,0.0
e62b36885ecdac27,Allan,Goes,Allan Goes,,"6' 0""",205,--,Orthodox,10,5,2,"Apr 20, 1971",0.64,52,1.35,41,1.75,40,0,2.6
fa07345cc9db5cc9,Billy,Goff,Billy Goff,,--,170,--,Switch,8,2,0,"Jun 18, 1998",9.95,45,4.15,59,8.29,50,100,0.0
5d1636b6c1688502,Amiran,Gogoladze,Amiran Gogoladze,,"6' 1""",170,74,Switch,14,3,0,"Dec 09, 1997",1.64,66,0.82,0,0.0,0,0,0.0
e86af30738a5452a,Jonny,Goh,Jonny Goh,,"5' 11""",155,--,,3,4,0,--,0.0,0,0.0,0,0.0,0,0,0.0
26e3f3928b1891d9,Hannah,Goldy,Hannah Goldy,24K,"5' 4""",115,61,Orthodox,6,3,0,"May 18, 1992",5.78,46,4.95,51,0.56,18,55,0.3
ac29d508d78384c9,Marcelo,Golm,Marcelo Golm,,"6' 3""",249,75,Orthodox,6,3,0,"Sep 15, 1992",4.27,58,4.3,45,0.45,50,87,0.5
cffb87059e645bd1,Denise,Gomes,Denise Gomes,Dee,"5' 2""",115,63,Orthodox,7,2,0,"Dec 30, 1999",4.67,47,3.13,55,1.19,33,50,1.2
af1e5c64b8663aa0,Sergio,Gomez,Sergio Gomez,,"5' 6""",155,--,Orthodox,10,3,0,"Apr 29, 1982",1.5,42,1.16,56,2.57,66,31,0.0
a0a680fe2f6cc8e6,Frank,Gomez,Frank Gomez,,"5' 10""",135,67,Orthodox,10,6,0,"Mar 31, 1986",1.52,48,0.79,66,1.14,60,70,0.8
0a66de3a797cf73a,Alan,Gomez,Alan Gomez,,--,155,--,,2,0,0,--,0.0,0,0.0,0,0.0,0,0,0.0
489413d3be819647,David,Gomez,David Gomez,,--,155,--,,1,2,0,"Aug 08, 1983",0.0,0,0.0,0,0.0,0,0,0.0
1e35aa8955794580,Ulysses,Gomez,Ulysses Gomez,Useless,"5' 6""",125,--,Orthodox,9,5,0,"May 25, 1983",2.72,25,3.57,68,0.0,0,0,0.0
0778f94eb5d588a5,Joey,Gomez,Joey Gomez,KO King,"5' 10""",135,73,Orthodox,6,2,0,"Jul 21, 1986",2.44,28,4.46,55,0.62,100,50,0.0
513e84bfe65ff509,Luis,Gomez,Luis Gomez,Tiger Junior,"5' 7""",145,68,Orthodox,4,1,0,"Jan 28, 1995",1.57,33,4.03,55,4.48,50,33,0.0
3a28e1e641366308,Joey,Gomez,Joey Gomez,,"5' 10""",155,71,Orthodox,7,1,0,"Aug 29, 1989",3.73,49,3.33,50,2.0,28,0,0.0
e90f4291f93708e6,Edson,Gomez,Edson Gomez,,"5' 8""",170,69,Switch,6,2,0,"Feb 23, 1991",2.66,32,8.78,45,0.0,0,0,0.0
b4880ef2f838d4e1,Silvana,Gomez Juarez,Silvana Gomez Juarez,La Malvada,"5' 3""",115,65,Orthodox,11,5,0,"Dec 06, 1984",4.26,32,4.04,61,0.0,0,30,0.0
3be081c29bf734d9,Takanori,Gomi,Takanori Gomi,The Fireball Kid,"5' 7""",155,70,Southpaw,35,14,0 (1 NC),"Sep 22, 1978",3.81,41,3.52,60,1.23,65,63,0.8
e1d40e8782d80bc2,William,Gomis,William Gomis,Jaguar,"6' 0""",145,73,Southpaw,12,2,0,"Jun 13, 1997",1.97,39,1.17,81,1.5,60,71,0.0
b2acebbef8da14ea,Akihiro,Gono,Akihiro Gono,,"5' 7""",170,68,Switch,35,21,8,"Oct 07, 1974",2.18,48,2.67,63,1.01,84,46,0.5
270b89c00ef0c55c,Gabriel,Gonzaga,Gabriel Gonzaga,Napao,"6' 2""",242,76,Orthodox,17,11,0,"May 18, 1979",2.12,45,2.94,57,2.8,39,66,1.1
94535f76f43b466a,Justin,Gonzales,Justin Gonzales,J-Train,"5' 9""",145,72,Orthodox,6,0,0,"Apr 28, 1991",6.67,80,0.87,43,14.0,73,100,0.0
be5aab761c40ef35,Fernando,Gonzalez,Fernando Gonzalez,The Menifee Maniac,"5' 9""",170,68,Southpaw,26,14,0,"Sep 15, 1983",4.47,47,4.03,65,0.86,33,43,1.4
28d8638ea0a71908,Nick,Gonzalez,Nick Gonzalez,The Ghost,"5' 6""",155,--,Orthodox,17,12,0 (1 NC),"Mar 03, 1981",0.59,20,2.35,33,0.0,0,50,0.0
69c071bc2621e8b0,Fabian,Gonzalez,Fabian Gonzalez,,"5' 10""",135,--,,2,1,0,--,3.9,48,4.39,51,0.0,0,66,0.0
2ff2e6e5abea3e53,Lewis,Gonzalez,Lewis Gonzalez,Lethal,"5' 10""",170,--,Orthodox,11,3,0,"Sep 19, 1987",1.4,37,1.87,41,2.0,33,62,0.0
e45cfa47f504033a,Jason,Gonzalez,Jason Gonzalez,Nicoya,"6' 2""",155,74,Southpaw,11,5,0,"Feb 28, 1990",3.06,39,3.13,58,0.0,0,30,1.0
1ebdcb7488d0ebee,Pearl,Gonzalez,Pearl Gonzalez,,"5' 4""",115,--,Orthodox,6,3,0,"Aug 12, 1986",2.23,37,4.07,57,1.04,11,0,0.5
ff175a137b395e2b,Jorge,Gonzalez,Jorge Gonzalez,Street,"6' 2""",205,76,Orthodox,16,4,0,"Feb 29, 1984",0.0,0,0.0,0,0.0,0,0,0.0
de47c33e48b0ce38,Mikey,Gonzalez,Mikey Gonzalez,Rolls,"5' 11""",155,74,Orthodox,7,2,0,"Aug 13, 1985",0.91,16,14.55,11,0.0,0,0,0.0
a2ccf35a88346a91,Erick,Gonzalez,Erick Gonzalez,The Ghost Pepper,"5' 11""",155,75,Orthodox,14,8,0,"Jan 20, 1992",2.4,36,8.08,40,6.0,55,50,0.0
4f1a48f4e6ffb007,Jennifer,Gonzalez,Jennifer Gonzalez,Jefa,"5' 2""",125,--,,13,5,0,"Mar 22, 1986",0.0,0,0.0,0,0.0,0,0,0.0
1bda4867f1baceac,Kier,Gooch,Kier Gooch,,--,155,--,,2,7,0,"Apr 21, 1986",0.0,0,0.0,0,0.0,0,0,0.0
4e0692ad070976e4,Lyman,Good,Lyman Good,Cyborg,"6' 0""",170,74,Orthodox,21,6,0 (1 NC),"May 26, 1985",5.34,48,4.01,63,0.27,100,75,0.0
c730a0be691dc081,Jared,Gooden,Jared Gooden,NiteTrain,"6' 0""",170,77,Orthodox,22,9,0,"Dec 05, 1993",4.73,47,6.76,48,0.49,100,68,0.0
fbbde91f7bc2d3c5,Gary,Goodridge,Gary Goodridge,Big Daddy,"6' 3""",249,--,Orthodox,23,22,1,"Jan 17, 1966",1.84,56,2.14,48,0.4,100,53,0.8
7f98d9d5a10fa25c,Jordan,Goodwin,Jordan Goodwin,,--,155,--,,0,0,0,--,0.0,0,0.0,0,0.0,0,0,0.0
279093302a6f44b3,Gerard,Gordeau,Gerard Gordeau,,"6' 5""",216,--,Orthodox,2,2,0,"Mar 30, 1959",0.0,0,0.0,0,0.0,0,0,0.0
8cad40a75e5c97f5,Eddie,Gordon,Eddie Gordon,Truck,"6' 0""",185,76,Orthodox,8,4,0,"Jul 22, 1983",2.03,32,2.57,60,1.93,83,63,0.0
7026eca45f65377b,Jared,Gordon,Jared Gordon,Flash,"5' 9""",155,68,Orthodox,19,6,0 (1 NC),"Sep 06, 1988",5.32,57,3.28,58,2.01,40,62,0.0
68c4ca70067bf282,Tebaris,Gordon,Tebaris Gordon,Boom,"6' 1""",265,--,Orthodox,3,1,0,"Jul 19, 1988",3.53,16,49.41,22,0.0,0,0,0.0
dee294e9717012c2,Malcolm,Gordon,Malcolm Gordon,X,"5' 7""",125,71,Switch,14,7,0,"May 19, 1990",1.93,42,2.26,42,1.61,30,9,0.8
147e70aa6cc48cfc,Tresean,Gore,Tresean Gore,Mr. Vicious,"6' 0""",185,75,Switch,5,2,0,"Jun 21, 1994",3.04,53,6.13,47,3.04,71,81,1.2
803bebcfb6d6f506,Alex,Gorgees,Alex Gorgees,Hitman,"6' 2""",155,74,Switch,6,1,0,"Aug 11, 1995",0.67,32,2.27,38,0.0,0,54,0.0
40f3cb27fc7305a1,Themba,Gorimbo,Themba Gorimbo,The Answer,"6' 1""",170,77,Orthodox,11,4,0,"Jan 23, 1991",1.8,59,1.71,42,3.47,50,66,0.0
c10eb2f12c489f6d,Tim,Gorman,Tim Gorman,The Psycho,"5' 5""",135,--,Southpaw,9,4,0,"Apr 29, 1983",2.73,31,5.57,46,1.0,9,33,0.0
052ceb8976695342,Chase,Gormley,Chase Gormley,,"6' 3""",265,--,Orthodox,14,6,0 (1 NC),--,3.6,42,6.03,44,3.12,42,0,1.0
fb1538b46877a695,Jonathan,Goulet,Jonathan Goulet,The Road Warrior,"6' 0""",170,73,Orthodox,23,12,0 (1 NC),"Jul 13, 1979",1.61,41,2.01,46,4.17,70,45,0.6
51e86de150ee8be6,Thibault,Gouti,Thibault Gouti,GT,"5' 10""",155,72,Orthodox,12,5,0,"Feb 27, 1987",3.68,34,5.64,50,1.23,80,83,0.3
af5b208e97f5d382,Wilson,Gouveia,Wilson Gouveia,,"6' 1""",185,76,Orthodox,14,8,0,"Oct 03, 1978",3.02,39,4.06,56,0.9,66,57,2.2
c44acf87e376c62b,Todd,Gouwenberg,Todd Gouwenberg,,"6' 1""",205,--,Orthodox,9,5,0,"Sep 25, 1974",0.52,23,2.93,42,1.57,33,50,0.0
2391a73686200c5d,Hugo,Govea,Hugo Govea,,--,--,--,,0,1,0,--,0.0,0,0.0,0,0.0,0,0,0.0
ae954fd497025462,Justin,Governale,Justin Governale,The Therapist,--,145,--,,5,5,0,--,0.0,0,0.0,0,0.0,0,0,0.0
3f11b5d4bd76a6d9,Damian,Grabowski,Damian Grabowski,The Polish Pitbull,"6' 1""",241,75,Orthodox,20,5,0,"May 12, 1980",4.0,36,7.65,51,0.0,0,0,0.0
429e7d3725852ce9,Royce,Gracie,Royce Gracie,,"6' 1""",175,--,Southpaw,15,2,3,"Dec 12, 1966",0.88,41,1.13,37,0.0,0,66,0.8
52d92050a046bc17,Crosley,Gracie,Crosley Gracie,,"5' 9""",190,--,Orthodox,2,2,0,"Jul 18, 1979",1.69,37,1.54,60,3.46,85,50,0.6
82d6a9ae41aac3f7,Daniel,Gracie,Daniel Gracie,,"6' 2""",225,--,Orthodox,5,4,1,--,1.9,38,1.33,59,0.36,100,80,2.1
a9c45a8b21eabadc,Ralph,Gracie,Ralph Gracie,,"5' 9""",183,--,Orthodox,6,1,0,--,0.86,37,1.72,31,0.0,0,25,4.0
aae0897825336b1a,Renzo,Gracie,Renzo Gracie,,"5' 10""",185,--,Orthodox,13,7,1 (1 NC),"Mar 11, 1967",1.71,41,1.67,55,1.13,20,40,0.8
194fc025f9355db6,Rickson,Gracie,Rickson Gracie,,"5' 10""",185,--,Switch,11,0,0,"Nov 20, 1958",0.0,0,0.0,0,0.0,0,0,0.0
36877f0e62b25b96,Rodrigo,Gracie,Rodrigo Gracie,,"6' 0""",183,--,Orthodox,6,2,1,"Apr 11, 1975",1.34,51,0.86,46,1.49,50,75,0.4
b807814d977682eb,Royler,Gracie,Royler Gracie,,"5' 8""",150,--,Southpaw,5,5,1,"Dec 06, 1965",0.0,0,0.0,0,0.0,0,0,0.0
0c3838c8f7c620c2,Ryan,Gracie,Ryan Gracie,,"5' 9""",200,--,Orthodox,5,2,0,"Aug 14, 1974",0.82,61,0.5,40,2.83,75,25,0.9
84283233ec42be5f,Ralek,Gracie,Ralek Gracie,,"6' 2""",210,--,Orthodox,3,1,0,"Oct 04, 1985",1.61,46,1.05,55,2.5,75,0,1.7
e4a9dbade7c7e1a7,Rolles,Gracie,Rolles Gracie,,"6' 4""",242,--,Orthodox,8,4,0,"Jul 14, 1978",2.3,32,3.38,55,2.3,10,0,0.0
079488710f012779,Cesar,Gracie,Cesar Gracie,,"5' 10""",181,--,Orthodox,0,1,0,--,0.0,0,17.14,50,0.0,0,0,0.0
a6bbd3df469c6bea,Roger,Gracie,Roger Gracie,,"6' 4""",185,79,Orthodox,8,2,0,"Sep 26, 1981",1.78,35,1.79,61,1.87,53,60,1.9
722b870449243083,Igor,Gracie,Igor Gracie,,"5' 11""",170,--,,5,4,0,"Feb 04, 1980",1.86,60,0.99,50,3.72,50,0,3.7
12d855d12a624da2,Neiman,Gracie,Neiman Gracie,,"6' 0""",170,--,,6,0,0,--,0.77,100,0.38,75,5.77,100,0,5.8
242d36d241b43c12,Kron,Gracie,Kron Gracie,,"5' 9""",145,70,Southpaw,5,2,0,"Jul 11, 1988",3.74,44,6.82,53,0.47,25,0,0.5
fb37795db81f93f3,Bogdan,Grad,Bogdan Grad,,--,155,--,,11,1,0,--,0.0,0,0.0,0,0.0,0,0,0.0
3e514f437c51ce0a,Steven,Graham,Steven Graham,,"6' 1""",290,--,Orthodox,2,1,0,--,0.0,0,0.0,0,0.0,0,0,0.0
6e4acc2c115215b5,Scott,Graham,Scott Graham,,"6' 4""",185,--,Orthodox,3,1,0,--,0.91,42,2.27,28,0.0,0,0,0.0
7559395ad833c074,Miranda,Granger,Miranda Granger,Danger,"5' 7""",115,68,Orthodox,7,3,0,"Apr 13, 1992",2.79,47,2.57,57,0.0,0,33,0.0
a26198ba5093147e,TJ,Grant,TJ Grant,,"5' 10""",155,72,Orthodox,21,5,0,"Feb 26, 1984",3.95,54,3.21,56,1.63,43,36,0.6
113df4fde64735c6,Davey,Grant,Davey Grant,Dangerous,"5' 8""",135,69,Orthodox,15,6,0,"Dec 18, 1985",4.78,44,3.89,54,1.41,42,62,0.2
8be158ca1e5ea6a0,Dwight,Grant,Dwight Grant,The Body Snatcher,"6' 1""",185,76,Switch,11,6,0,"Sep 14, 1984",3.29,36,2.66,60,0.61,100,66,0.0
e8b731feff72294b,Alexa,Grasso,Alexa Grasso,,"5' 5""",125,66,Orthodox,16,3,0,"Aug 09, 1993",4.88,43,4.07,59,0.38,44,61,0.6
601964f9654f911a,Tony,Gravely,Tony Gravely,,"5' 5""",135,69,Orthodox,23,9,0,"Sep 28, 1991",3.82,48,4.47,44,5.4,41,52,0.3
3f1d23b01c552a13,Michael,Graves,Michael Graves,,"5' 10""",170,71,Orthodox,6,0,1,"Jan 08, 1991",1.25,54,1.47,58,4.8,52,66,0.4
642862d6d63605cd,Shelton,Graves,Shelton Graves,The Gravedigger,"6' 2""",255,76,Southpaw,7,3,0,"Oct 23, 1985",2.19,69,0.81,33,4.86,57,0,0.0
2db65fc038c0018e,James,Gray,James Gray,The Phenom,"5' 9""",135,--,Orthodox,4,1,0,"Oct 25, 1987",2.61,50,18.26,44,0.0,0,0,0.0
bb0d290026d7681d,Kevin,Gray,Kevin Gray,Pocket Herc,"5' 4""",125,67,Orthodox,9,4,0,"May 03, 1985",3.45,62,4.48,66,0.0,0,0,0.0
6d12031661db8ac8,Sam,Greco,Sam Greco,,"6' 2""",205,--,Orthodox,3,1,1,"May 03, 1967",2.4,75,1.33,53,0.0,0,25,1.0
887961364be5ceb3,Bobby,Green,Bobby Green,King,"5' 10""",155,71,Orthodox,29,14,1 (1 NC),"Sep 09, 1986",5.97,51,3.67,62,1.28,37,72,0.3
f046d724d2a84ac5,Desmond,Green,Desmond Green,The Predator,"5' 10""",155,73,Southpaw,23,8,0,"Oct 11, 1989",3.7,46,2.51,69,1.62,50,75,0.0
5eb50529a8418b77,Gabe,Green,Gabe Green,Gifted,"5' 10""",170,73,Switch,11,5,0,"May 02, 1993",6.28,45,6.95,47,0.83,50,53,0.3
068f8a189a47fea6,Maurice,Greene,Maurice Greene,The Crochet Boss,"6' 7""",258,80,Orthodox,9,7,0,"Jul 05, 1986",3.28,45,3.61,45,0.0,0,27,0.4
bfc2fc38a0e20211,Matt,Grice,Matt Grice,The Real One,"5' 8""",145,70,Orthodox,15,5,0,"Jul 29, 1981",4.09,53,2.69,56,2.19,37,82,0.5
fcffee71cff5530e,Forrest,Griffin,Forrest Griffin,,"6' 3""",205,77,Orthodox,19,7,0,"Mar 16, 1979",4.38,36,2.81,61,1.05,48,57,0.7
20205040232ed0f3,Tyson,Griffin,Tyson Griffin,,"5' 6""",145,68,Orthodox,16,8,0,"Apr 20, 1984",3.71,41,2.3,65,1.87,46,59,0.9
b0d6a1d8ac3d563d,Max,Griffin,Max Griffin,Pain,"5' 11""",170,76,Orthodox,19,9,0,"Nov 29, 1985",4.23,50,3.87,57,1.6,50,71,0.3
ebef46976554f975,Jordan,Griffin,Jordan Griffin,Native Psycho,"5' 10""",145,73,Southpaw,18,9,0,"Feb 28, 1990",2.52,46,3.02,50,1.45,35,42,1.9
fdf18227faa596dd,Chad,Griggs,Chad Griggs,The Grave Digger,"6' 1""",205,73,Orthodox,11,3,0,"May 15, 1978",2.67,50,2.22,46,1.51,66,41,0.0
68b8ebdfce9dbb61,Charalampos,Grigoriou,Charalampos Grigoriou,The Ferocious,--,135,--,,7,3,0,"Mar 31, 1992",0.0,0,0.0,0,0.0,0,0,0.0
7fb4234670271505,Chuck,Grigsby,Chuck Grigsby,The Reverend,"6' 6""",205,--,Orthodox,23,10,0,--,0.71,16,3.29,46,0.0,0,66,0.0
dde70a112e053a6c,Rodrigo,Gripp de Sousa,Rodrigo Gripp de Sousa,Riscado,"5' 11""",205,--,Orthodox,7,9,0,--,0.48,23,4.81,52,0.0,0,0,9.6
950d0ef5c17157c5,Maxim,Grishin,Maxim Grishin,Maximus,"6' 3""",205,78,Orthodox,32,9,2,"May 02, 1984",3.4,52,2.07,59,0.27,33,66,0.0
60ba33c3f555a7a3,Josh,Grispi,Josh Grispi,The Fluke,"5' 11""",145,74,Orthodox,14,5,0,"Oct 14, 1988",1.44,41,3.71,50,1.97,36,16,2.2
6741218640534d8b,Garrett,Gross,Garrett Gross,,"5' 9""",155,--,Orthodox,11,7,0,"Aug 08, 1988",2.39,45,1.67,46,0.0,0,52,0.0
234f3767ff0e5701,Kendall,Grove,Kendall Grove,Da Spyder,"6' 6""",185,79,Orthodox,23,17,0 (1 NC),"Nov 12, 1982",2.31,41,2.4,54,0.49,45,56,1.7
36a432f22144843e,Neil,Grove,Neil Grove,Goliath,"6' 6""",265,--,Orthodox,12,8,1,"Jan 18, 1971",0.0,0,0.0,0,0.0,0,100,14.3
feaf00f3373435d6,Chris,Gruetzemacher,Chris Gruetzemacher,Gritz,"5' 8""",155,68,Orthodox,15,5,0,"Jun 16, 1986",6.18,57,4.96,52,0.21,50,65,0.0
1e7483dbff40b84b,Vik,Grujic,Vik Grujic,The Spartan,"5' 11""",170,73,Orthodox,6,6,0,"Feb 06, 1977",2.24,48,3.39,41,1.18,33,26,0.4
56fcb2c4d99f9d1b,Mike,Grundy,Mike Grundy,,"5' 7""",145,72,Orthodox,12,4,0,"Jan 03, 1987",2.09,45,4.45,56,4.06,28,50,0.4
dd12382f28296f7b,Wang,Guan,Wang Guan,The Dongbei Tiger,"5' 9""",145,71,Orthodox,20,1,1,"Mar 14, 1986",4.73,43,3.27,60,0.0,0,0,0.0
1abfb658cd4f8533,Nandor,Guelmino,Nandor Guelmino,The Hun,"6' 3""",230,--,,11,5,1,"Dec 20, 1975",3.62,56,3.16,33,0.0,0,42,0.0
2963369e327e1979,Fabricio,Guerreiro,Fabricio Guerreiro,,"5' 10""",145,--,,21,5,0 (1 NC),"Jul 24, 1990",1.87,31,2.2,67,2.0,50,0,0.0
8300a47f6fd6fe4f,Raine,Guerrero,Raine Guerrero,,--,115,--,,5,1,0,"May 13, 1992",0.0,0,0.0,0,0.0,0,0,0.0
9f1641c08cf8fbe2,Shannon,Gugerty,Shannon Gugerty,,"5' 10""",155,71,Orthodox,15,7,0,"Dec 30, 1981",1.25,39,1.88,58,2.13,27,50,3.4
c47df9303d318c67,Clay,Guida,Clay Guida,The Carpenter,"5' 7""",155,70,Orthodox,38,20,0,"Dec 08, 1981",2.63,33,3.01,61,3.16,36,69,0.6
ce25b4ed82b1811b,Jason,Guida,Jason Guida,,"5' 10""",214,--,,19,28,0 (2 NC),"Aug 04, 1977",1.87,40,3.33,52,1.0,14,50,1.0
ccd1299e0345e0ce,Melvin,Guillard,Melvin Guillard,The Young Assassin,"5' 9""",155,71,Orthodox,32,18,2 (3 NC),"Mar 30, 1983",2.96,40,1.85,66,1.3,63,61,0.2
da0f33e4255f99eb,Chris,Guillen,Chris Guillen,,"6' 0""",240,--,Orthodox,13,16,0,"Dec 09, 1972",0.82,27,1.91,36,0.0,0,0,0.0
0c9c0a43d3f3f49d,Marcelo,Guimaraes,Marcelo Guimaraes,Magrao,"6' 0""",185,73,Orthodox,9,2,1,"Jun 25, 1983",4.67,51,4.41,62,1.99,13,0,0.0
cc98d857b148e33a,Leonardo,Guimaraes,Leonardo Guimaraes,Leleco,"6' 0""",185,--,Orthodox,11,5,0 (1 NC),"Apr 15, 1982",2.35,56,2.99,44,0.0,0,52,1.0
4d74641fac830182,Brad,Gumm,Brad Gumm,,"5' 11""",170,--,Orthodox,10,6,1 (1 NC),--,0.0,0,0.0,0,0.0,0,0,0.0
a0c139b34f11421a,John,Gunderson,John Gunderson,Quick Guns,"5' 9""",155,69,Orthodox,35,16,2,"Jan 05, 1979",1.04,27,1.71,58,1.67,33,11,2.0
3956bdc8ab2e54b3,John,Gunther,John Gunther,The Machine,"5' 9""",155,72,Orthodox,5,1,0,"Nov 24, 1985",1.65,37,3.72,46,7.08,42,0,0.0
04d5718ed2661e8c,Jorge,Gurgel,Jorge Gurgel,,"5' 7""",155,69,Orthodox,14,10,0,"Jan 25, 1977",3.37,32,3.62,62,0.81,23,60,0.5
8377c5572cb356f3,Fabio,Gurgel,Fabio Gurgel,,"6' 0""",205,--,Orthodox,3,2,0,--,0.0,0,0.0,0,0.0,0,0,0.0
e34e3b1fffa13a6a,Gugun,Gusman,Gugun Gusman,The Tiger,"5' 7""",135,68,Orthodox,8,4,0,"Mar 03, 1990",0.88,27,6.18,41,0.0,0,33,0.0
cc300e9aa3063431,Andre,Gusmao,Andre Gusmao,,"6' 0""",205,--,Orthodox,6,3,0,"May 19, 1977",2.79,43,3.28,60,0.0,0,60,0.0
3c6976f8182d9527,Alexander,Gustafsson,Alexander Gustafsson,The Mauler,"6' 5""",205,79,Orthodox,18,8,0,"Jan 15, 1987",4.03,40,3.53,51,1.53,39,83,0.4
a789defa9086da46,Justin,Guthrie,Justin Guthrie,,"6' 1""",170,--,,18,9,0,"Jan 19, 1981",0.16,33,3.74,14,2.44,25,0,4.9
cd85b48dc880fabd,Horacio,Gutierrez,Horacio Gutierrez,The Punisher,"5' 10""",145,--,,4,3,0,"Sep 15, 1990",0.86,26,2.91,46,0.0,0,50,0.0
45f0cc9d18f35137,Chris,Gutierrez,Chris Gutierrez,El Guapo,"5' 9""",135,67,Orthodox,19,4,2,"Apr 22, 1991",4.75,58,2.76,64,0.38,37,74,0.1
5f33ae0620e050c5,Mando,Gutierrez,Mando Gutierrez,El Toro,"5' 6""",135,70,Southpaw,7,2,0,"Feb 24, 1997",0.8,75,1.33,50,1.0,100,40,1.0
eaea0fc7b76525a8,Mike,Guymon,Mike Guymon,The Joker,"6' 0""",170,74,Orthodox,15,6,1,"Sep 17, 1974",2.75,65,0.79,66,1.87,37,54,1.2
184b7a36d50dcc5e,Chelsea,Hackett,Chelsea Hackett,Hammer,"5' 4""",125,66,Switch,3,1,1,"Aug 16, 1998",2.58,51,4.85,46,0.0,0,57,0.0
bf12aca029bfcc47,Keith,Hackney,Keith Hackney,The Giant Killer,"5' 11""",200,--,Sideways,2,2,0,--,0.0,0,0.0,0,0.0,0,0,0.0
60a42bf82447c919,Jake,Hadley,Jake Hadley,White Kong,"5' 7""",125,70,Southpaw,10,1,0,"Aug 03, 1996",4.21,48,3.52,62,0.47,100,37,1.9
99793cf88c5adeee,Steve,Hadsel,Steve Hadsel,,"5' 8""",170,--,,3,0,0,--,0.0,0,0.0,0,0.0,0,0,0.0
38c626ca912c7bac,Damir,Hadzovic,Damir Hadzovic,The Bosnian Bomber,"5' 9""",155,70,Orthodox,14,7,0,"Aug 08, 1986",3.36,48,3.26,62,0.78,55,34,0.2
219a254e15d60135,Tim,Hague,Tim Hague,The Trashing Machine,"6' 4""",260,76,Orthodox,21,13,0,"May 09, 1983",2.79,47,4.14,46,1.72,33,85,0.9
