fight_id,ufcstats_id,round,fighter_round_knockdowns,fighter_round_sig_strikes_landed,fighter_round_sig_strikes_attempted,fighter_round_sig_strike_percentage,fighter_round_strikes_landed,fighter_round_strikes_attempted,fighter_round_strike_percentage,fighter_round_takedowns,fighter_round_takedowns_attempted,fighter_round_takedowns_percentage,fighter_round_submission_attempts,fighter_round_reversals,fighter_round_control,fighter_round_sig_strikes_head_landed,fighter_round_sig_strikes_head_attempts,fighter_round_sig_strikes_head_percentage,fighter_round_sig_strikes_body_landed,fighter_round_sig_strikes_body_attempts,fighter_round_sig_strikes_body_percentage,fighter_round_sig_strikes_leg_landed,fighter_round_sig_strikes_leg_attempts,fighter_round_sig_strikes_leg_percentage,fighter_round_sig_strikes_distance_landed,fighter_round_sig_strikes_distance_attempts,fighter_round_sig_strikes_distance_percentage,fighter_round_sig_strikes_clinch_landed,fighter_round_sig_strikes_clinch_attempts,fighter_round_sig_strikes_clinch_percentage,fighter_round_sig_strikes_ground_landed,fighter_round_sig_strikes_ground_attempts,fighter_round_sig_strikes_ground_percentage
bf647be41de365e4,725b1abc9a39d873,1,0,18,38,47,18,38,47,0,1,0,0,0,9,4,20,20,2,3,66,12,15,80,15,32,46,3,5,60,0,1,0
bf647be41de365e4,725b1abc9a39d873,2,0,7,13,53,11,19,57,0,1,0,0,0,24,2,6,33,4,6,66,1,1,100,5,9,55,2,4,50,0,0,0
bf647be41de365e4,f626118b6da0e020,1,0,23,50,46,23,50,46,0,0,0,0,0,0,5,19,26,16,28,57,2,3,66,22,48,45,1,2,50,0,0,0
bf647be41de365e4,f626118b6da0e020,2,0,22,30,73,40,55,72,1,2,50,1,0,210,4,6,66,18,24,75,0,0,0,7,13,53,15,17,88,0,0,0
bf719cf83cab229b,7f0f171414d0a287,1,0,12,26,46,22,37,59,0,0,0,0,0,74,7,19,36,3,4,75,2,3,66,10,24,41,2,2,100,0,0,0
bf719cf83cab229b,7f0f171414d0a287,2,0,25,58,43,28,61,45,0,0,0,0,0,67,17,44,38,6,12,50,2,2,100,13,41,31,12,17,70,0,0,0
bf719cf83cab229b,7f0f171414d0a287,3,0,27,66,40,28,67,41,0,1,0,0,0,65,22,57,38,3,6,50,2,3,66,24,61,39,3,5,60,0,0,0
bf719cf83cab229b,b0d6a1d8ac3d563d,1,0,12,17,70,21,28,75,3,4,75,3,0,153,7,11,63,4,5,80,1,1,100,8,10,80,4,7,57,0,0,0
bf719cf83cab229b,b0d6a1d8ac3d563d,2,0,14,33,42,24,44,54,2,6,33,0,0,87,8,26,30,4,5,80,2,2,100,8,24,33,6,9,66,0,0,0
bf719cf83cab229b,b0d6a1d8ac3d563d,3,0,21,42,50,27,49,55,1,1,100,0,0,59,8,28,28,8,9,88,5,5,100,18,37,48,1,2,50,2,3,66
bf732e22055e8634,787bb1f087ccff8a,1,0,26,35,74,26,35,74,0,0,0,0,0,0,7,12,58,4,8,50,15,15,100,26,35,74,0,0,0,0,0,0
bf732e22055e8634,787bb1f087ccff8a,2,0,23,29,79,35,41,85,0,1,0,0,0,58,6,11,54,7,8,87,10,10,100,17,23,73,6,6,100,0,0,0
bf732e22055e8634,787bb1f087ccff8a,3,0,49,58,84,51,60,85,0,0,0,0,0,23,37,46,80,5,5,100,7,7,100,24,31,77,10,11,90,15,16,93
bf732e22055e8634,d3df1add9d9a7efb,1,0,3,11,27,3,11,27,0,0,0,0,0,0,0,5,0,3,6,50,0,0,0,3,11,27,0,0,0,0,0,0
bf732e22055e8634,d3df1add9d9a7efb,2,0,5,10,50,5,10,50,0,0,0,0,0,5,2,7,28,1,1,100,2,2,100,5,10,50,0,0,0,0,0,0
bf732e22055e8634,d3df1add9d9a7efb,3,0,8,16,50,8,16,50,0,1,0,0,0,3,6,12,50,2,4,50,0,0,0,7,15,46,1,1,100,0,0,0
bf878c083a6b30ad,327d5f279895110d,1,0,22,52,42,22,52,42,0,0,0,0,0,0,4,27,14,4,6,66,14,19,73,21,51,41,1,1,100,0,0,0
bf878c083a6b30ad,327d5f279895110d,2,0,48,73,65,51,76,67,1,2,50,0,0,213,40,63,63,4,4,100,4,6,66,14,22,63,2,2,100,32,49,65
bf878c083a6b30ad,327d5f279895110d,3,0,30,60,50,30,60,50,0,1,0,0,0,0,17,45,37,4,6,66,9,9,100,30,59,50,0,1,0,0,0,0
bf878c083a6b30ad,d4c9dcd330403612,1,0,18,32,56,18,32,56,0,0,0,0,0,0,6,19,31,3,3,100,9,10,90,18,32,56,0,0,0,0,0,0
bf878c083a6b30ad,d4c9dcd330403612,2,0,11,16,68,11,16,68,0,0,0,0,0,0,4,8,50,0,0,0,7,8,87,11,16,68,0,0,0,0,0,0
bf878c083a6b30ad,d4c9dcd330403612,3,0,22,45,48,22,45,48,0,0,0,0,0,0,17,40,42,1,1,100,4,4,100,22,45,48,0,0,0,0,0,0
bf8c5effd23f69c4,32ab52e5de93092d,1,0,9,29,31,9,29,31,0,0,0,0,0,0,8,26,30,0,2,0,1,1,100,9,29,31,0,0,0,0,0,0
bf8c5effd23f69c4,853eb0dd5c0e2149,1,2,18,51,35,18,51,35,0,0,0,0,0,8,11,35,31,5,13,38,2,3,66,15,44,34,0,0,0,3,7,42
bf8f747e57d6d1c7,94527830000ab715,1,0,14,15,93,41,46,89,1,1,100,1,0,247,0,1,0,14,14,100,0,0,0,0,1,0,0,0,0,14,14,100
bf8f747e57d6d1c7,94527830000ab715,2,0,1,2,50,60,98,61,1,1,100,0,0,278,1,2,50,0,0,0,0,0,0,0,1,0,0,0,0,1,1,100
bf8f747e57d6d1c7,94527830000ab715,3,0,2,3,66,4,5,80,0,1,0,1,1,72,0,1,0,0,0,0,2,2,100,2,3,66,0,0,0,0,0,0
bf8f747e57d6d1c7,f50d95223751e6ca,1,0,0,2,0,2,4,50,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
bf8f747e57d6d1c7,f50d95223751e6ca,2,0,0,2,0,11,22,50,1,1,100,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
bf8f747e57d6d1c7,f50d95223751e6ca,3,0,2,4,50,2,4,50,0,0,0,0,0,22,0,2,0,2,2,100,0,0,0,2,4,50,0,0,0,0,0,0
bfacb44c24bfe0e9,4bf6b225ff6099c4,1,0,0,2,0,35,49,71,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
bfacb44c24bfe0e9,4bf6b225ff6099c4,2,0,2,6,33,27,41,65,0,0,0,0,0,89,2,5,40,0,0,0,0,1,0,1,5,20,0,0,0,1,1,100
bfacb44c24bfe0e9,4bf6b225ff6099c4,3,0,1,3,33,55,69,79,0,0,0,0,0,0,0,2,0,1,1,100,0,0,0,1,2,50,0,1,0,0,0,0
bfacb44c24bfe0e9,7be14eaed4c74856,1,0,13,19,68,68,89,76,1,1,100,0,0,290,11,16,68,1,2,50,1,1,100,0,1,0,0,0,0,13,18,72
bfacb44c24bfe0e9,7be14eaed4c74856,2,0,4,8,50,53,64,82,1,1,100,2,1,188,4,8,50,0,0,0,0,0,0,0,1,0,0,0,0,4,7,57
bfacb44c24bfe0e9,7be14eaed4c74856,3,0,11,13,84,115,126,91,1,1,100,0,0,291,9,11,81,1,1,100,1,1,100,1,1,100,0,0,0,10,12,83
bfae2fb50efbdb0f,029eaff01e6bb8f0,1,0,63,132,47,63,132,47,0,0,0,0,0,0,49,114,42,12,16,75,2,2,100,63,132,47,0,0,0,0,0,0
bfae2fb50efbdb0f,029eaff01e6bb8f0,2,0,55,122,45,58,125,46,0,3,0,0,0,5,47,113,41,3,4,75,5,5,100,50,117,42,5,5,100,0,0,0
bfae2fb50efbdb0f,029eaff01e6bb8f0,3,0,38,73,52,40,76,52,0,2,0,0,0,0,28,63,44,6,6,100,4,4,100,33,67,49,5,6,83,0,0,0
bfae2fb50efbdb0f,029eaff01e6bb8f0,4,0,18,24,75,18,24,75,0,0,0,0,0,1,18,24,75,0,0,0,0,0,0,16,22,72,2,2,100,0,0,0
bfae2fb50efbdb0f,9e8f6c728eb01124,1,0,34,64,53,34,64,53,0,0,0,0,0,0,13,38,34,1,2,50,20,24,83,34,64,53,0,0,0,0,0,0
bfae2fb50efbdb0f,9e8f6c728eb01124,2,0,46,85,54,46,85,54,0,0,0,0,0,4,28,65,43,4,5,80,14,15,93,39,78,50,7,7,100,0,0,0
bfae2fb50efbdb0f,9e8f6c728eb01124,3,0,33,55,60,34,56,60,0,0,0,0,0,60,14,34,41,4,4,100,15,17,88,23,44,52,10,11,90,0,0,0
bfae2fb50efbdb0f,9e8f6c728eb01124,4,0,2,8,25,2,8,25,0,0,0,0,0,0,1,6,16,0,1,0,1,1,100,2,8,25,0,0,0,0,0,0
bfb7d17161aec938,3738e68d2261e60f,1,0,14,25,56,20,33,60,2,2,100,0,1,102,3,12,25,3,5,60,8,8,100,12,23,52,0,0,0,2,2,100
bfb7d17161aec938,3738e68d2261e60f,2,0,8,20,40,14,26,53,1,3,33,0,0,101,2,12,16,2,4,50,4,4,100,7,17,41,1,2,50,0,1,0
bfb7d17161aec938,3738e68d2261e60f,3,0,24,43,55,42,62,67,1,4,25,0,0,68,7,18,38,11,17,64,6,8,75,23,42,54,1,1,100,0,0,0
bfb7d17161aec938,ebc1f40e00e0c481,1,0,14,24,58,14,24,58,0,1,0,0,0,1,4,12,33,4,6,66,6,6,100,14,24,58,0,0,0,0,0,0
bfb7d17161aec938,ebc1f40e00e0c481,2,0,7,18,38,10,22,45,0,1,0,0,1,76,3,13,23,0,0,0,4,5,80,5,13,38,0,0,0,2,5,40
bfb7d17161aec938,ebc1f40e00e0c481,3,0,13,32,40,13,32,40,0,1,0,0,0,0,2,15,13,4,10,40,7,7,100,13,32,40,0,0,0,0,0,0
bfc9989751bd0d04,0c25d0a5e8cdbf19,1,0,14,22,63,15,23,65,0,0,0,0,0,0,1,7,14,3,3,100,10,12,83,14,22,63,0,0,0,0,0,0
bfc9989751bd0d04,fc08099550072fe4,1,1,15,45,33,16,46,34,0,0,0,0,0,1,9,36,25,3,5,60,3,4,75,12,42,28,3,3,100,0,0,0
bfd17ed83ec5b598,cdb7b38b1b357f26,1,0,9,18,50,9,18,50,1,3,33,0,0,40,5,14,35,2,2,100,2,2,100,7,15,46,2,3,66,0,0,0
bfd17ed83ec5b598,d0fd0d9ee560dae7,1,0,19,26,73,34,46,73,0,0,0,0,0,19,13,20,65,6,6,100,0,0,0,5,9,55,9,10,90,5,7,71
bfd672cac0726a9a,016a8d958883167c,1,0,14,20,70,39,49,79,3,3,100,0,0,248,9,14,64,4,5,80,1,1,100,7,13,53,4,4,100,3,3,100
bfd672cac0726a9a,016a8d958883167c,2,0,19,28,67,38,50,76,1,6,16,0,0,156,12,20,60,6,6,100,1,2,50,12,19,63,1,3,33,6,6,100
bfd672cac0726a9a,b1e5bcaad32a3cac,1,0,10,15,66,19,27,70,0,0,0,0,0,10,8,13,61,2,2,100,0,0,0,6,11,54,4,4,100,0,0,0
bfd672cac0726a9a,b1e5bcaad32a3cac,2,0,26,42,61,28,44,63,0,0,0,0,0,7,23,39,58,3,3,100,0,0,0,18,34,52,6,6,100,2,2,100
bfff5a3777841344,267f4a6568abe245,1,0,44,103,42,47,106,44,0,0,0,0,0,11,14,68,20,13,16,81,17,19,89,43,102,42,1,1,100,0,0,0
bfff5a3777841344,267f4a6568abe245,2,0,54,115,46,55,117,47,0,0,0,0,0,30,31,87,35,13,17,76,10,11,90,45,103,43,9,12,75,0,0,0
bfff5a3777841344,267f4a6568abe245,3,0,50,136,36,50,136,36,0,0,0,0,0,0,34,118,28,11,13,84,5,5,100,49,135,36,1,1,100,0,0,0
bfff5a3777841344,b7b84ccd221be298,1,0,43,98,43,43,98,43,0,0,0,0,0,9,26,77,33,17,21,80,0,0,0,42,97,43,1,1,100,0,0,0
bfff5a3777841344,b7b84ccd221be298,2,0,59,135,43,60,136,44,0,2,0,0,0,11,42,111,37,17,24,70,0,0,0,51,121,42,8,14,57,0,0,0
bfff5a3777841344,b7b84ccd221be298,3,0,69,144,47,69,144,47,0,3,0,0,0,1,46,116,39,23,28,82,0,0,0,68,143,47,1,1,100,0,0,0
bfff6cf22c1c569c,4f140403000158b5,1,0,15,53,28,28,66,42,1,2,50,0,0,69,8,43,18,4,6,66,3,4,75,14,51,27,1,2,50,0,0,0
bfff6cf22c1c569c,4f140403000158b5,2,0,6,23,26,14,32,43,1,6,16,0,0,45,2,17,11,2,3,66,2,3,66,5,20,25,1,1,100,0,2,0
bfff6cf22c1c569c,4f140403000158b5,3,0,3,3,100,3,3,100,0,1,0,0,0,0,1,1,100,1,1,100,1,1,100,2,2,100,1,1,100,0,0,0
bfff6cf22c1c569c,a9da3158dd2c2b5a,1,0,39,66,59,53,80,66,0,0,0,0,0,3,24,51,47,11,11,100,4,4,100,39,65,60,0,1,0,0,0,0
bfff6cf22c1c569c,a9da3158dd2c2b5a,2,1,20,38,52,31,50,62,0,0,0,0,0,135,8,24,33,3,3,100,9,11,81,14,26,53,0,0,0,6,12,50
bfff6cf22c1c569c,a9da3158dd2c2b5a,3,1,14,22,63,14,22,63,0,0,0,0,0,26,12,20,60,1,1,100,1,1,100,6,8,75,0,0,0,8,14,57
c00a8682fb5b71bd,5f3da9a9610d8969,1,0,9,25,36,18,38,47,0,0,0,0,0,3,4,17,23,4,6,66,1,2,50,8,23,34,0,0,0,1,2,50
c00a8682fb5b71bd,5f3da9a9610d8969,2,0,2,5,40,2,5,40,0,0,0,0,0,0,0,3,0,2,2,100,0,0,0,2,5,40,0,0,0,0,0,0
c00a8682fb5b71bd,60425d07ef4b91a7,1,0,26,57,45,28,59,47,1,1,100,0,0,124,16,43,37,5,8,62,5,6,83,12,35,34,0,0,0,14,22,63
c00a8682fb5b71bd,60425d07ef4b91a7,2,0,6,21,28,6,21,28,1,1,100,0,0,21,6,20,30,0,0,0,0,1,0,1,6,16,0,0,0,5,15,33
c020ccbd7cdefb6e,140745cbbcb023ac,1,0,20,38,52,20,38,52,0,0,0,0,0,0,4,20,20,6,7,85,10,11,90,20,38,52,0,0,0,0,0,0
c020ccbd7cdefb6e,140745cbbcb023ac,2,0,21,33,63,21,33,63,0,0,0,0,0,0,8,14,57,4,8,50,9,11,81,21,33,63,0,0,0,0,0,0
c020ccbd7cdefb6e,140745cbbcb023ac,3,0,13,28,46,13,28,46,0,0,0,0,0,0,6,19,31,1,2,50,6,7,85,13,28,46,0,0,0,0,0,0
c020ccbd7cdefb6e,50db8711c70196cd,1,0,20,34,58,20,34,58,0,0,0,0,0,0,4,15,26,13,14,92,3,5,60,20,34,58,0,0,0,0,0,0
c020ccbd7cdefb6e,50db8711c70196cd,2,0,20,39,51,20,39,51,0,0,0,0,0,0,4,19,21,13,15,86,3,5,60,20,39,51,0,0,0,0,0,0
c020ccbd7cdefb6e,50db8711c70196cd,3,0,22,39,56,22,39,56,0,1,0,0,0,15,10,23,43,10,14,71,2,2,100,22,39,56,0,0,0,0,0,0
c02d44564cb006a9,31dbfbe4e7a6727c,1,0,29,40,72,30,41,73,0,0,0,0,0,8,23,34,67,4,4,100,2,2,100,27,38,71,1,1,100,1,1,100
c02d44564cb006a9,31dbfbe4e7a6727c,2,0,35,79,44,35,79,44,0,0,0,0,0,0,31,73,42,1,3,33,3,3,100,35,79,44,0,0,0,0,0,0
c02d44564cb006a9,31dbfbe4e7a6727c,3,0,40,84,47,41,85,48,1,2,50,0,0,19,39,82,47,1,2,50,0,0,0,40,84,47,0,0,0,0,0,0
c02d44564cb006a9,876f478f796495f7,1,0,12,28,42,12,28,42,1,4,25,0,0,54,5,21,23,0,0,0,7,7,100,8,24,33,2,2,100,2,2,100
c02d44564cb006a9,876f478f796495f7,2,0,18,41,43,18,41,43,0,2,0,0,0,0,7,29,24,4,5,80,7,7,100,18,41,43,0,0,0,0,0,0
c02d44564cb006a9,876f478f796495f7,3,0,20,59,33,20,59,33,0,2,0,0,0,0,14,52,26,1,2,50,5,5,100,20,59,33,0,0,0,0,0,0
c037cdc1de53de8e,3a8176e15b9887c1,1,0,23,68,33,23,68,33,0,0,0,0,0,0,21,65,32,2,3,66,0,0,0,21,66,31,2,2,100,0,0,0
c037cdc1de53de8e,3a8176e15b9887c1,2,0,26,64,40,34,72,47,1,1,100,0,0,43,16,50,32,8,12,66,2,2,100,23,58,39,3,6,50,0,0,0
c037cdc1de53de8e,3a8176e15b9887c1,3,0,19,61,31,19,61,31,0,0,0,0,0,0,15,56,26,4,5,80,0,0,0,17,58,29,2,3,66,0,0,0
c037cdc1de53de8e,7a703c565ccaa18f,1,0,14,30,46,15,31,48,0,0,0,0,0,0,5,16,31,5,7,71,4,7,57,11,27,40,3,3,100,0,0,0
c037cdc1de53de8e,7a703c565ccaa18f,2,0,31,59,52,50,78,64,0,0,0,0,0,0,19,43,44,10,13,76,2,3,66,21,46,45,9,12,75,1,1,100
c037cdc1de53de8e,7a703c565ccaa18f,3,1,29,43,67,35,49,71,0,0,0,0,0,7,18,30,60,9,11,81,2,2,100,25,36,69,3,6,50,1,1,100
c037cf1f7b429d5e,9508cc6184cb2450,1,0,17,29,58,36,54,66,0,0,0,0,0,97,9,21,42,5,5,100,3,3,100,9,21,42,8,8,100,0,0,0
c037cf1f7b429d5e,9508cc6184cb2450,2,0,29,54,53,47,72,65,0,0,0,0,0,40,15,40,37,5,5,100,9,9,100,20,44,45,9,10,90,0,0,0
c037cf1f7b429d5e,9508cc6184cb2450,3,0,7,24,29,7,24,29,0,0,0,0,0,0,4,20,20,0,1,0,3,3,100,7,24,29,0,0,0,0,0,0
c037cf1f7b429d5e,d1feea7a4bdcd503,1,0,13,17,76,52,58,89,2,5,40,0,0,139,3,6,50,5,6,83,5,5,100,7,10,70,6,7,85,0,0,0
c037cf1f7b429d5e,d1feea7a4bdcd503,2,0,25,43,58,38,57,66,0,2,0,0,0,54,8,25,32,15,16,93,2,2,100,20,38,52,5,5,100,0,0,0
c037cf1f7b429d5e,d1feea7a4bdcd503,3,1,15,28,53,15,28,53,0,0,0,0,0,0,9,21,42,5,6,83,1,1,100,15,28,53,0,0,0,0,0,0
c03b6b6ce5d03276,65f09bacd3957381,1,0,1,2,50,1,2,50,0,0,0,0,0,0,0,1,0,1,1,100,0,0,0,1,2,50,0,0,0,0,0,0
c03b6b6ce5d03276,cb696ebfb6598724,1,0,2,3,66,10,12,83,0,1,0,2,0,73,0,0,0,0,0,0,2,3,66,2,3,66,0,0,0,0,0,0
c04274c8caa505dd,7a703c565ccaa18f,1,0,2,5,40,7,14,50,0,1,0,0,0,210,0,2,0,1,2,50,1,1,100,1,4,25,1,1,100,0,0,0
c04274c8caa505dd,7a703c565ccaa18f,2,0,9,15,60,16,22,72,0,1,0,0,0,88,3,7,42,2,4,50,4,4,100,8,14,57,1,1,100,0,0,0
c04274c8caa505dd,7a703c565ccaa18f,3,0,7,14,50,14,21,66,0,1,0,0,0,86,4,10,40,0,1,0,3,3,100,7,14,50,0,0,0,0,0,0
c04274c8caa505dd,7a703c565ccaa18f,4,0,1,9,11,15,23,65,0,0,0,0,0,82,0,5,0,0,3,0,1,1,100,1,8,12,0,1,0,0,0,0
c04274c8caa505dd,7a703c565ccaa18f,5,0,1,5,20,4,8,50,0,2,0,0,0,39,1,4,25,0,0,0,0,1,0,1,5,20,0,0,0,0,0,0
c04274c8caa505dd,99df7d0a2a08a8a8,1,0,8,16,50,17,25,68,0,0,0,0,0,0,2,9,22,3,3,100,3,4,75,4,12,33,4,4,100,0,0,0
c04274c8caa505dd,99df7d0a2a08a8a8,2,0,15,38,39,21,44,47,0,0,0,0,0,0,8,29,27,2,4,50,5,5,100,15,38,39,0,0,0,0,0,0
c04274c8caa505dd,99df7d0a2a08a8a8,3,0,16,44,36,22,51,43,0,0,0,0,0,4,7,30,23,4,7,57,5,7,71,13,40,32,3,4,75,0,0,0
c04274c8caa505dd,99df7d0a2a08a8a8,4,0,17,34,50,23,40,57,0,0,0,0,0,0,10,24,41,4,5,80,3,5,60,14,30,46,3,4,75,0,0,0
c04274c8caa505dd,99df7d0a2a08a8a8,5,0,15,38,39,22,45,48,0,0,0,0,0,0,11,29,37,0,1,0,4,8,50,13,34,38,2,4,50,0,0,0
c0518d213b67e754,05fa626cb33d15b8,1,0,43,116,37,44,117,37,0,0,0,0,0,0,27,92,29,12,19,63,4,5,80,43,115,37,0,1,0,0,0,0
c0518d213b67e754,05fa626cb33d15b8,2,0,41,94,43,41,94,43,0,1,0,0,0,0,19,63,30,18,26,69,4,5,80,40,93,43,1,1,100,0,0,0
c0518d213b67e754,98215d037be5bcb7,1,0,25,87,28,25,87,28,1,2,50,0,0,39,11,62,17,10,20,50,4,5,80,25,87,28,0,0,0,0,0,0
c0518d213b67e754,98215d037be5bcb7,2,0,22,67,32,22,67,32,0,1,0,0,0,0,7,37,18,11,26,42,4,4,100,22,67,32,0,0,0,0,0,0
c0568b225d5f0fe6,1d00756835ca67c9,1,0,37,66,56,37,66,56,0,2,0,0,0,0,20,49,40,13,13,100,4,4,100,27,54,50,10,12,83,0,0,0
c0568b225d5f0fe6,1d00756835ca67c9,2,0,38,89,42,38,89,42,0,1,0,0,0,0,22,69,31,15,19,78,1,1,100,38,89,42,0,0,0,0,0,0
c0568b225d5f0fe6,1d00756835ca67c9,3,0,38,75,50,38,75,50,0,2,0,0,0,50,27,63,42,10,11,90,1,1,100,36,73,49,1,1,100,1,1,100
c0568b225d5f0fe6,d8da10db80131bec,1,0,55,115,47,63,123,51,0,0,0,0,0,35,40,96,41,11,13,84,4,6,66,38,93,40,17,22,77,0,0,0
c0568b225d5f0fe6,d8da10db80131bec,2,0,57,112,50,57,112,50,0,0,0,0,0,0,21,68,30,17,23,73,19,21,90,56,111,50,1,1,100,0,0,0
c0568b225d5f0fe6,d8da10db80131bec,3,0,38,85,44,47,95,49,0,1,0,0,0,12,19,61,31,2,6,33,17,18,94,35,80,43,0,1,0,3,4,75
c06d7bb29bc24d00,275aca31f61ba28c,1,0,1,5,20,34,42,80,1,1,100,1,0,222,0,4,0,0,0,0,1,1,100,1,5,20,0,0,0,0,0,0
c06d7bb29bc24d00,275aca31f61ba28c,2,0,9,14,64,52,59,88,1,2,50,0,0,268,8,13,61,1,1,100,0,0,0,1,5,20,0,0,0,8,9,88
c06d7bb29bc24d00,275aca31f61ba28c,3,0,5,6,83,16,18,88,1,1,100,1,0,76,4,5,80,1,1,100,0,0,0,3,4,75,1,1,100,1,1,100
c06d7bb29bc24d00,519e4fe37ce9ff75,1,0,3,7,42,3,7,42,0,0,0,0,0,12,1,5,20,0,0,0,2,2,100,3,6,50,0,0,0,0,1,0
c06d7bb29bc24d00,519e4fe37ce9ff75,2,0,2,5,40,5,8,62,0,0,0,0,0,0,2,5,40,0,0,0,0,0,0,1,4,25,0,0,0,1,1,100
c06d7bb29bc24d00,519e4fe37ce9ff75,3,0,5,8,62,6,9,66,0,0,0,0,0,0,2,5,40,3,3,100,0,0,0,2,4,50,1,1,100,2,3,66
c096342c57a6f2c4,bc711b6dd95c1af6,1,0,18,34,52,40,56,71,0,0,0,0,0,9,9,21,42,5,9,55,4,4,100,13,27,48,5,7,71,0,0,0
c096342c57a6f2c4,bc711b6dd95c1af6,2,0,3,8,37,3,8,37,0,0,0,0,0,0,2,6,33,1,2,50,0,0,0,3,8,37,0,0,0,0,0,0
c096342c57a6f2c4,ec23c1be628d8057,1,0,16,21,76,28,34,82,0,3,0,0,0,81,5,10,50,1,1,100,10,10,100,14,19,73,2,2,100,0,0,0
c096342c57a6f2c4,ec23c1be628d8057,2,1,7,9,77,8,10,80,0,0,0,0,0,5,6,8,75,0,0,0,1,1,100,3,3,100,0,0,0,4,6,66
c0982b3919cc74f0,acb36c908d415c4a,1,0,2,3,66,2,3,66,0,5,0,0,0,41,0,0,0,1,2,50,1,1,100,2,3,66,0,0,0,0,0,0
c0982b3919cc74f0,cad24459b28592ca,1,1,11,15,73,13,17,76,0,0,0,0,0,11,11,15,73,0,0,0,0,0,0,5,8,62,2,3,66,4,4,100
c0ab927864bb6e98,47cd337b86b1af92,1,0,5,28,17,5,28,17,0,0,0,0,0,0,2,22,9,2,5,40,1,1,100,5,28,17,0,0,0,0,0,0
c0ab927864bb6e98,47cd337b86b1af92,2,0,3,27,11,3,27,11,0,1,0,0,0,2,2,21,9,0,4,0,1,2,50,3,27,11,0,0,0,0,0,0
c0ab927864bb6e98,47cd337b86b1af92,3,0,6,16,37,14,27,51,1,5,20,0,0,171,1,10,10,5,5,100,0,1,0,3,12,25,2,3,66,1,1,100
c0ab927864bb6e98,8be158ca1e5ea6a0,1,0,7,29,24,7,29,24,1,1,100,0,0,4,4,26,15,2,2,100,1,1,100,6,28,21,0,0,0,1,1,100
c0ab927864bb6e98,8be158ca1e5ea6a0,2,0,7,25,28,11,29,37,0,0,0,0,0,8,3,20,15,2,2,100,2,3,66,5,23,21,2,2,100,0,0,0
c0ab927864bb6e98,8be158ca1e5ea6a0,3,0,11,30,36,15,35,42,0,0,0,0,0,7,8,25,32,3,5,60,0,0,0,8,26,30,3,4,75,0,0,0
c0af8cf5befb2dcf,41e83a89929d1327,1,0,1,2,50,2,3,66,1,2,50,2,0,127,0,0,0,1,2,50,0,0,0,1,2,50,0,0,0,0,0,0
c0af8cf5befb2dcf,c0badf3243907e59,1,0,1,1,100,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,1,1,100,0,0,0,0,0,0
c0ca4c201d086ea8,f3ca6908f78efebe,1,0,6,19,31,6,19,31,0,0,0,0,0,0,5,18,27,1,1,100,0,0,0,6,19,31,0,0,0,0,0,0
c0ca4c201d086ea8,fe2babf95de24fb1,1,1,18,30,60,19,31,61,0,0,0,0,0,17,17,29,58,1,1,100,0,0,0,6,11,54,1,2,50,11,17,64
c0d6feef69ccb330,117a06469813e4ef,1,0,24,38,63,50,66,75,0,4,0,0,0,10,5,10,50,17,25,68,2,3,66,5,10,50,19,28,67,0,0,0
c0d6feef69ccb330,117a06469813e4ef,2,0,38,53,71,71,95,74,0,1,0,0,0,9,14,23,60,24,29,82,0,1,0,8,16,50,30,37,81,0,0,0
c0d6feef69ccb330,117a06469813e4ef,3,0,22,28,78,52,67,77,2,4,50,0,0,89,9,14,64,13,14,92,0,0,0,5,7,71,17,21,80,0,0,0
c0d6feef69ccb330,86bace9e4ad85542,1,0,22,30,73,43,60,71,1,1,100,0,0,161,8,13,61,13,16,81,1,1,100,5,9,55,17,21,80,0,0,0
c0d6feef69ccb330,86bace9e4ad85542,2,0,28,52,53,53,81,65,0,2,0,0,0,106,12,27,44,12,21,57,4,4,100,11,24,45,17,28,60,0,0,0
c0d6feef69ccb330,86bace9e4ad85542,3,0,18,21,85,39,46,84,1,2,50,0,0,112,7,9,77,8,9,88,3,3,100,10,11,90,8,10,80,0,0,0
c0d8a231d2f1d1af,6add18754930182b,1,0,27,47,57,41,62,66,0,4,0,0,0,172,8,27,29,18,19,94,1,1,100,6,20,30,21,27,77,0,0,0
c0d8a231d2f1d1af,6add18754930182b,2,0,36,73,49,39,76,51,1,4,25,0,0,75,20,51,39,9,15,60,7,7,100,27,59,45,9,14,64,0,0,0
c0d8a231d2f1d1af,6add18754930182b,3,0,23,51,45,34,62,54,0,1,0,0,0,84,9,34,26,6,9,66,8,8,100,18,45,40,5,6,83,0,0,0
c0d8a231d2f1d1af,a495f599e787614f,1,0,23,33,69,38,51,74,0,1,0,0,0,32,21,31,67,2,2,100,0,0,0,18,26,69,5,7,71,0,0,0
c0d8a231d2f1d1af,a495f599e787614f,2,0,31,56,55,33,58,56,0,0,0,0,0,5,20,43,46,9,10,90,2,3,66,29,51,56,2,5,40,0,0,0
